Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/31  23:30:00,21.8,26.50593048114657,25.719491058446388,24.581286590264467,27.838622167812994,26.065756200825214,25.814302305841687,24.631817363853807,-3.01156483400961,99.16508381801804,-2.165078885903511,83.62604374335746,-1.6693159575486974,60.10283612669857 
 05/31  23:40:00,21.9,26.432056029770469,25.695980292922149,25.001139311625374,27.661678219126125,25.980895446630066,25.73791776794932,24.144166449191976,-2.8839648982937096,98.47491158991123,-2.1777117538307344,84.09885735291053,-1.7091674073504395,62.2418944897796 
 05/31  23:50:00,21.9,26.378075382325397,25.681416892466737,25.323075263089728,27.52799162037905,25.906056369321264,25.674152371548403,24.168090502879886,-2.783741104789965,97.65605451521374,-2.189539347802352,84.53439257137764,-1.744548713201357,64.12163475360609 
 05/31  24:00:00,22.1,26.33033224591021,25.67005661343076,25.47921354797803,27.398779104418265,25.82988892084914,25.614820828792344,24.271129918449846,-2.7354724178379605,97.15390931318474,-2.198306443097547,84.85274379323308,-1.7755474272571568,65.74995322431161 
 06/01  00:10:00,22.3,26.478434876592343,25.861859143023684,25.694546848599275,27.261796824119643,25.751569062703177,25.552018820231987,24.35841150797646,-2.6660849141655538,96.29019562290356,-2.139025069881111,82.6263302588267,-1.7379127337771148,63.770683080591009 
 06/01  00:20:00,22.5,26.639648879843056,26.087407691451504,25.80702465911007,27.127508577684737,25.677205230842579,25.491512345185936,24.3853940991924,-2.6344874556744899,95.83645355556117,-2.0675170115029908,79.71744625686157,-1.695332491538762,61.50162135696843 
 06/01  00:30:00,22.2,26.678300348283544,26.180151463436184,25.875495384134408,27.00085910195716,25.602622397809815,25.430630589112736,24.24564827722657,-2.6219831594345819,95.6458182777788,-2.0444481807260459,78.72950882092494,-1.6969891599909369,61.590405414513629 
 06/01  00:40:00,22.2,26.628000865423059,26.161406671960138,25.893929905838129,26.88021581537919,25.532544454308629,25.37516077655383,24.136987412181758,-2.622804401428886,95.65853525890083,-2.0555520794680186,79.20795638264487,-1.7253962571018274,63.10665314928175 
 06/01  00:50:00,22.1,26.55545437573053,26.108394261605829,25.89634292933086,26.76336491800529,25.464565937385239,25.32219416815607,24.145890651340858,-2.6294711643212755,95.76074482152943,-2.0800243594767888,80.2432119819245,-1.7627733504954939,65.08125550880814 
 06/01  01:00:00,21.8,26.515692961534158,26.078513724195408,25.618825627685938,26.689269272901595,25.399488090438419,25.270920329908664,23.705294474755215,-2.7312511659077387,97.10629831809217,-2.1019554659380015,81.14797355378956,-1.7945714880193995,66.73934288313865 
 06/01  01:10:00,22.0,26.466105971691439,26.047673026061366,25.36003521814449,26.573327231186867,25.33519315556571,25.221445113366849,23.77713756508119,-2.824085859595927,98.01969974867844,-2.1160552291657215,81.71791390268726,-1.8208040286788017,68.08980375435621 
 06/01  01:20:00,21.9,26.410884586982648,26.01427787674094,25.30370889512991,26.439789427457055,25.265687725278839,25.168033685207694,23.893877211269307,-2.849608454150153,98.22545533018094,-2.1337411863942106,82.4195863814013,-1.8512794104994355,69.63651238087852 
 06/01  01:30:00,21.8,26.360739319179648,25.984054504709407,25.437731358184239,26.322749227018229,25.201418169719817,25.11844686250367,23.829659603090716,-2.813374295603094,97.92786217362965,-2.150144506632091,83.0570195253434,-1.8796812680428814,71.05434743791855 
 06/01  01:40:00,21.8,26.31520599153809,25.95685522048961,25.524729723276996,26.222004413759718,25.138929342655755,25.07022015225126,23.784603733765523,-2.7908271102604305,97.72347869306957,-2.1661232608395748,83.66542899561094,-1.9072505306619799,72.4068297245762 
 06/01  01:50:00,21.7,26.26715842057298,25.927223119198037,25.450843344885045,26.125414844463575,25.07487238620765,25.020416551200186,23.723713298490745,-2.8217659370720478,98.00009037462557,-2.1839256444334418,84.32853965455024,-1.938955530781985,73.93088295657555 
 06/01  02:00:00,21.5,26.216370255539265,25.89489518425862,25.395521920318694,26.02760384079431,25.011494471775856,24.971247964385176,23.652848730293206,-2.8463909396346485,98.20050529301938,-2.202396245412415,84.99994074233986,-1.9722441520262475,75.49229137318722 
 06/01  02:10:00,21.3,26.161058412484264,25.858332164206869,25.36536821440829,25.92975816841367,24.947719625709156,24.92150930254932,23.459785995198474,-2.8637631697587655,98.33193419455549,-2.2235323601971346,85.74727511623108,-2.0086550373941467,77.15139937076701 
 06/01  02:20:00,21.4,26.113515237620395,25.82935256739177,25.369084695153583,25.833747800499059,24.887802772228289,24.875952178193168,23.5164540039783,-2.8666241286170766,98.35281627037168,-2.238350970330777,86.2577858774215,-2.0378475328519625,78.44256767688714 
 06/01  02:30:00,21.3,26.066825293993288,25.801080328535695,25.354816846854388,25.739807549488419,24.82574078603558,24.828073302485917,23.417029384435158,-2.8779940888156836,98.43372844468198,-2.2559360840176878,86.8491283729967,-2.0697423479617895,79.81150464230132 
 06/01  02:40:00,21.1,26.01887567492627,25.771029371185564,25.346879826933827,25.647345518102804,24.763643675573279,24.780030815514118,23.322166494874837,-2.8873559742357766,98.49790739666662,-2.2734184343995418,87.42136881577442,-2.1011106852290086,81.11353189774418 
 06/01  02:50:00,21.1,25.973429351504515,25.743094234800539,25.33641546864559,25.555949540368617,24.703304850515229,24.733961783162625,23.300825487450067,-2.897126482088585,98.56259417847429,-2.289147085129872,87.92282986891041,-2.130304159449155,82.28438849964557 
 06/01  03:00:00,21.2,25.931383266497194,25.71848342611915,25.325926605461939,25.46556084719021,24.64373318728236,24.688680424754634,23.34932281635146,-2.9067293071147008,98.623943849991,-2.3033695931423496,88.36534271393417,-2.157808065559288,83.3503703363653 
 06/01  03:10:00,21.3,25.894153865762463,25.698448556232674,25.31220464876716,25.37624055740193,24.584716758463757,24.644006917649447,23.37870574300571,-2.918673741091987,98.69725555400409,-2.3150667091242309,88.7214971196769,-2.182220678869695,84.26570965434523 
 06/01  03:20:00,21.3,25.856542237313577,25.677815952558335,25.296069989829446,25.288037385771874,24.524820725292459,24.59833142026511,23.327161645230424,-2.9307753772524838,98.76824242248689,-2.328182929278513,89.1125052270906,-2.207936334899187,85.19799974393153 
 06/01  03:30:00,21.4,25.81666433391102,25.65482148932548,25.2548469815957,25.200986523866744,24.464794657669136,24.55230404907679,23.274999881298116,-2.9492845750254617,98.87065280386234,-2.342068487042014,89.5168313889081,-2.234432541361914,86.12387600298303 
 06/01  03:40:00,21.3,25.772367402873873,25.62718047504246,25.20986191424202,25.11514767208728,24.404948415518434,24.506521768804853,23.386407652962949,-2.9716683965038315,98.98502493827405,-2.3593346726068837,90.00582764597687,-2.263796438617568,87.10835117127782 
 06/01  03:50:00,21.0,25.74162034847619,25.605165277163829,25.175160724985859,25.06100974961209,24.349272407794634,24.463918491656217,23.05167605354518,-2.9939001376120029,99.08895635063536,-2.377006066249626,90.49054783024835,-2.2890583281543037,87.92003571934383 
 06/01  04:00:00,21.1,25.695423799051697,25.574860415925124,25.11156705870474,24.974040954352064,24.290582297045874,24.41889609876083,23.10577748599433,-3.0224905528822778,99.20945413910141,-2.3949670580899036,90.96696296648227,-2.3173746121082909,88.79093835646484 
 06/01  04:10:00,21.3,25.64544568565853,25.545074350036257,24.99032963232563,24.871762032804339,24.229095144798018,24.372148221805206,23.174201079114277,-3.069051038212894,99.37704819858469,-2.411937306763635,91.4021419476845,-2.3463458378263795,89.63939112060426 
 06/01  04:20:00,21.3,25.604047888474218,25.522529770134406,24.973319996601686,24.78032091139528,24.172506264099057,24.329403403962833,23.211323820345745,-3.080412793667651,99.41304450913508,-2.425869781434433,91.74863374180865,-2.371711689120402,90.34699261031078 
 06/01  04:30:00,21.1,25.56168481921131,25.496305230356325,24.99799583173632,24.70083053605426,24.114312420393337,24.28436717916152,22.993862474391486,-3.0807338723630179,99.41403561277372,-2.44469329789783,92.20144220074292,-2.4008402916796176,91.11921326139876 
 06/01  04:40:00,21.2,25.517801532678495,25.467162068244425,24.9875343714751,24.624654640126736,24.057111677062446,24.240055272920558,22.952352628511876,-3.0915845484438986,99.44670640258167,-2.4632077837972536,92.62980856417494,-2.4289185386532257,91.8231643576923 
 06/01  04:50:00,21.2,25.474313293436507,25.437889009917247,24.940829509702515,24.547439141607648,24.00100267499035,24.197060608802955,23.082798780493908,-3.114935023465599,99.51180486505122,-2.4817519253393756,93.04215747664675,-2.456730122978313,92.48184209355377 
 06/01  05:00:00,21.2,25.432777193924488,25.410669542501979,24.898788058227667,24.469768437443418,23.94532608196288,24.15423652731775,23.04141151753595,-3.1357829184085439,99.56429799067129,-2.4990942155637336,93.41285453463589,-2.483300755122804,93.07584789039774 
 06/01  05:10:00,21.0,25.387134158103249,25.379206215333889,24.73354563640669,24.39310298123331,23.8878268467311,24.10901554033287,22.77410304370882,-3.1960457682392726,99.68976877811902,-2.520322218335189,93.84727321356412,-2.513643207411939,93.71286495309505 
 06/01  05:20:00,20.8,25.337334829109829,25.343430693622858,24.69553246760891,24.317806745845727,23.830666219806998,24.063742071913045,22.689708622565175,-3.217067001209455,99.72549007920782,-2.543041179892738,94.2890529535261,-2.5453572813496136,94.332765999998 
 06/01  05:30:00,20.8,25.291207531727016,25.31107640731519,24.71685523383149,24.243502518212975,23.77634128675069,24.021247987676927,22.834542944927969,-3.2166133531883465,99.72475854663752,-2.5624956776568394,94.64872221593595,-2.57364165566614,94.84718616850823 
 06/01  05:40:00,21.0,25.260536484621093,25.293961816147058,24.786087649932495,24.16979728494509,23.72571056225206,23.982538395295994,22.89455623845971,-3.1976148924552314,99.69256728782789,-2.571884441805451,94.81626108590214,-2.591756036071897,95.15813570359176 
 06/01  05:50:00,21.0,25.230372202223433,25.276929091170787,24.79278691386084,24.096538567572887,23.671627959363574,23.939508781294899,22.928074909227737,-3.201478496492944,99.6993651973527,-2.585679016477237,95.05540354693096,-2.6139659077959318,95.5202043847471 
 06/01  06:00:00,21.0,25.195834953858787,25.255337211497698,24.75239721421965,24.023782709518224,23.617431768306795,23.896157935725094,22.705623518899104,-3.2205709924278764,99.73108392367625,-2.600172878677258,95.2978074245431,-2.6367814376704596,95.8707353511756 
 06/01  06:10:00,20.9,25.153933538260757,25.226129522075675,24.676874429823667,23.951686885343464,23.563180667426896,23.852844187517915,22.797131283496367,-3.251497622173988,99.77631915848443,-2.619690404350104,95.61016747767002,-2.6644346021137617,96.26746869514786 
 06/01  06:20:00,20.9,25.110030231873613,25.194641811069525,24.540949015542919,23.88038863378717,23.510024743627168,23.81045088917557,22.890929824805686,-3.3070243832904637,99.84110710042575,-2.6391891876921047,95.9064886676327,-2.691856100690647,96.6316121659928 
 06/01  06:30:00,20.8,25.070655842993135,25.16758555707005,24.519481900604423,23.809955859447027,23.45806053059749,23.769529136054524,22.63486934881646,-3.321251770358473,99.8547840246536,-2.6555103545127349,96.14273462550261,-2.716088217517659,96.93016038343093 
 06/01  06:40:00,20.8,25.038070896270804,25.147264089965515,24.535458768874557,23.740388567194658,23.407151630159736,23.729452059701175,22.520664983022596,-3.3190045157937857,99.85269510052147,-2.6682073839770199,96.31927003395517,-2.7366104745498238,97.16664047217148 
 06/01  06:50:00,21.0,25.00980476835654,25.130379697619039,24.4737610079099,23.671680226096428,23.357869711330449,23.69028216674969,22.650988651139178,-3.3490539825788598,99.87855285763895,-2.6794408981132675,96.4702746063146,-2.754966053216004,97.36591970655498 
 06/01  07:00:00,21.0,24.98196131546814,25.11326370768745,24.318997983405308,23.603891267035345,23.308457664420926,23.65096285775193,22.79119294645212,-3.4155929485360567,99.9220512527486,-2.690766750962592,96.61768632153185,-2.773195714720346,97.55280694855513 
 06/01  07:10:00,21.3,24.968753367315548,25.110606654311434,24.348581665373716,23.537192181990546,23.264321807898907,23.61755946366869,22.72400113420743,-3.4162632574390705,99.92240753934068,-2.6900357684982838,96.60831700553045,-2.7790245196031249,97.61030881743212 
 06/01  07:20:00,21.3,24.962078140542866,25.11407148206508,24.471728676683268,23.471854829978537,23.219814794307998,23.58312920645146,22.79682404432659,-3.3819894500236584,99.9022141874971,-2.689505892089456,96.60151293108658,-2.784873709951194,97.66693595641947 
 06/01  07:30:00,21.2,24.957553322225043,25.119363976494058,24.56908489356838,23.408272938639557,23.17641714318532,23.549358381370195,22.69530520496206,-3.3505303683540958,99.87971296355377,-2.686122042279134,96.5578144989961,-2.7878477861686319,97.69531942399992 
 06/01  07:40:00,21.4,24.961546609199389,25.131647338934127,24.576090901276097,23.346993439109516,23.13953496424539,23.52129734400004,22.726054446339693,-3.346831046699743,99.87678749887084,-2.677111920718697,96.43936299894142,-2.783752359665073,97.65616284249158 
 06/01  07:50:00,22.1,24.99444275113524,25.1713878072301,24.560987637766485,23.28873954310708,23.11413430782654,23.505187035462929,22.955882900842739,-3.3462074178402996,99.87628818951582,-2.6495946064742537,96.0583281651508,-2.7604147026984537,97.42291162301189 
 06/01  08:00:00,22.5,25.04672724781439,25.229038975292807,24.562596532521988,23.23453166413351,23.091356595715028,23.49144490333484,23.065895957665818,-3.3372494443867795,99.86891637030598,-2.6174389046856687,95.57494649310464,-2.731553195886065,97.10972529040733 
 06/01  08:10:00,22.9,25.094013552349027,25.28069607744156,24.581030063423186,23.18598243991581,23.06895938066539,23.476818470355086,23.119881234178359,-3.323609208361321,99.856947324051,-2.5925568348348477,95.17155477904437,-2.7096112799993108,96.85244356962167 
 06/01  08:20:00,23.1,25.11684313942805,25.30733983851106,24.618150881496996,23.145429360663596,23.04546743579563,23.459514189892859,23.146413832047509,-3.3004335949608856,99.83439686666147,-2.582068131189331,94.99360590525046,-2.7014152356664997,96.75193467471094 
 06/01  08:30:00,22.5,25.120963868298437,25.31372730171041,24.59843620851662,23.1154324216841,23.030122118770188,23.448143592023336,22.944884575388469,-3.2942528894676408,99.8278796295942,-2.5756491837532748,94.88235076411562,-2.6962057840077207,96.68677915811812 
 06/01  08:40:00,22.6,25.15488123582147,25.34905749720062,24.667208335769496,23.09786914466782,23.03898454961128,23.462001297967068,23.007276641316403,-3.2489849894461257,99.77290913721346,-2.5450578237246734,94.32712785222569,-2.6668774407686786,96.30107230007052 
 06/01  08:50:00,22.8,25.185577552986488,25.3800079471877,24.773079169780077,23.094065735883949,23.034922431963527,23.457616380217897,23.079216715842219,-3.2176036891492907,99.72635334251244,-2.5390436880176256,94.21303322085856,-2.6608203599201625,96.21732681305636 
 06/01  09:00:00,23.1,25.209955613137994,25.402991943897747,24.84006026721221,23.10594872631567,23.039525349672908,23.457694841644757,23.15200932080568,-3.1868587698137378,99.67293846979628,-2.5242474748666345,93.9252984324946,-2.6450822204640307,95.99301288310693 
 06/01  09:10:00,23.8,25.27032614059377,25.460121467035497,24.91648871595261,23.135306194123719,23.078008869654803,23.489232415527625,23.218855333747674,-3.1333172831477849,99.55835279255737,-2.479093652389116,92.98406599887751,-2.598126269406685,95.264123383057 
 06/01  09:20:00,24.9,25.32699040488632,25.51515472999767,25.02254591791641,23.171241133708848,23.124893108857344,23.52862651989286,23.543319501762956,-3.079114551186226,99.4090226228406,-2.4438230310375754,92.1808934535157,-2.56195089780914,94.63888101326919 
 06/01  09:30:00,25.4,25.393663227836265,25.578612072659575,25.16346460453344,23.236125502227759,23.164809948599847,23.55729528706926,23.78221294885866,-3.0206871441516904,99.20226936138057,-2.4134247230805054,91.43959550750684,-2.52941731593649,94.02697675115116 
 06/01  09:40:00,25.8,25.459278429649669,25.638717133776699,25.298782536761118,23.327334925486534,23.21889461524006,23.594419750870125,23.95233716862593,-2.9549859562151035,98.9007466762141,-2.3806344854405947,90.58810893732921,-2.4931283637510308,93.2869477109295 
 06/01  09:50:00,25.4,25.498264582403853,25.66998508011523,25.330665659097585,23.437424503497863,23.27378383193505,23.632803875155188,23.721597120231797,-2.939604367038974,98.81800448706537,-2.370899968789541,90.32485708869152,-2.4793336683949676,92.98932502707797 
 06/01  10:00:00,25.6,25.53057208923703,25.69288772118596,25.34936569742661,23.567318261172458,23.34930398972523,23.68986038165242,23.83613064267985,-2.9214077004619889,98.7135783783307,-2.3533974479894659,89.83939853987525,-2.4561956197352599,92.46954127138551 
 06/01  10:10:00,25.6,25.566280884121558,25.718033080760756,25.390267908704119,23.720769260747074,23.435009682029255,23.754907709109515,23.74889492529607,-2.9059100773167088,98.61879478552936,-2.338622790232822,89.4174198374842,-2.4352883406486196,91.97739321604377 
 06/01  10:20:00,26.3,25.620349743898986,25.76083174374324,25.508160442189337,23.899710485890564,23.539441955021869,23.837520050218779,23.757081407101415,-2.8619139007537206,98.3183231341823,-2.3064650651710778,88.4602775149651,-2.3964921974062109,91.00666590108934 
 06/01  10:30:00,26.8,25.667033324691287,25.799368287971626,25.617869947161503,24.04400314956365,23.645932166214015,23.921456917488638,24.30828654240018,-2.802974682541209,97.8354866939801,-2.27732391033255,87.54706696799592,-2.361644776436414,90.07009694631528 
 06/01  10:40:00,27.4,25.75830798431341,25.874814597677714,25.76343547070264,24.29927829299458,23.768299332714585,24.020753605168168,24.994740085686833,-2.7318670669766158,97.11328327650087,-2.233600626732945,86.09534555668974,-2.309483250387375,88.55236819137635 
 06/01  10:50:00,27.6,25.835175537523005,25.936584998404965,25.90005481563324,24.532690678929538,23.894728485907259,24.121719196378178,24.75597175644018,-2.6786373282627609,96.45963236985885,-2.203013750456089,85.02209279098818,-2.2704658418021985,87.32582065775974 
 06/01  11:00:00,27.8,25.853249572406108,25.94740913508952,25.85637160364493,24.671961833252785,24.01644142625664,24.216534394286094,25.39413121301495,-2.674937240609469,96.4103133203625,-2.193683597561288,84.68535613159287,-2.2552535898461167,86.82647182737347 
 06/01  11:10:00,28.3,25.912928996124596,25.99278705360533,26.034284308724894,24.90281795703856,24.173822970255605,24.34116853442971,25.25683605349472,-2.598862556618243,95.27626205114064,-2.1607047079034156,83.46050592927354,-2.2134372839570717,85.39313531899563 
 06/01  11:20:00,28.3,25.98097835063661,26.04190632643998,26.26486931277467,25.1811881252812,24.327083616669947,24.458765942254588,25.269575255173526,-2.519934395979202,93.83952541725056,-2.143358508049835,82.7948860022593,-2.185759450390466,84.39595678925272 
 06/01  11:30:00,27.6,26.00691722663228,26.05749652319133,26.253377951661095,25.342646889733638,24.462532345646147,24.563130581696116,24.923943543437788,-2.502195404484754,93.47763842697136,-2.1280176059341264,82.19413348427367,-2.162572738128126,83.53131468276311 
 06/01  11:40:00,28.2,26.07608447849926,26.112160646958718,26.208018387886079,25.564947091460107,24.654230708806215,24.708501495681277,25.822720668259984,-2.4842212266136687,93.09581569685439,-2.090186061097373,80.66516873197925,-2.1154678849261154,81.69435796044053 
 06/01  11:50:00,28.9,26.155176523089034,26.177545423974594,26.396141503843795,25.761015978168098,24.825473871037983,24.855176480929829,26.232443380814027,-2.38668194636683,90.74922969017413,-2.045015853908755,78.75409882384126,-2.0610001948645757,79.4407325699199 
 06/01  12:00:00,27.8,26.20997005351887,26.214329385152334,26.463889276805838,25.98851198526321,24.979050550185023,24.97146700155367,25.350236575273735,-2.3492926539712859,89.72328205716342,-2.030823200433223,78.1351596492495,-2.0348919482120775,78.31347773606497 
 06/01  12:10:00,28.2,26.325166492470517,26.300708586088363,26.609407689187635,26.28083524597515,25.174643661018945,25.132594172919366,26.02198261114343,-2.271759341493059,87.36773425078835,-1.9819617159797763,75.94020360260135,-1.9709629495075079,75.43296510096872 
 06/01  12:20:00,28.4,26.435060700892849,26.388280260153466,26.782418805097888,26.50582343591077,25.358207392503343,25.284883387541613,26.02132855534004,-2.1877879851051866,84.4703385004382,-1.9334485902534247,73.66867660701846,-1.9102749526359087,72.55369560571927 
 06/01  12:30:00,28.1,26.4989678744545,26.432891504783258,26.861956865582788,26.692793965393645,25.498024422432434,25.395792474942409,25.867452260102337,-2.1532209919148999,83.17512588530062,-1.9198296190550775,73.01564738016023,-1.8836175484135787,71.2489298336461 
 06/01  12:40:00,28.3,26.52583969941626,26.4488924902525,26.885652943651118,26.81910649857532,25.61881431358327,25.497950145401206,26.20271204727206,-2.1191626412885067,81.84226920673744,-1.8981236066338899,71.961793551287,-1.8518870044134289,69.66709039596222 
 06/01  12:50:00,28.7,26.607341218685375,26.512943727754398,26.920769894046847,27.00789705595496,25.77709595527178,25.631571953339927,26.38848736524761,-2.074317509885467,80.00418733895848,-1.8522847775446572,69.68710320980054,-1.7942285776757648,66.72158092799646 
 06/01  13:00:00,29.0,26.68142082727484,26.57654268305786,26.991100382546649,27.158672793951476,25.903896443993145,25.743660836667155,26.76827362563928,-2.0259247393790869,77.91954790207491,-1.812995943143375,67.68960080491725,-1.7450389999235337,64.14753269140005 
 06/01  13:10:00,28.6,26.770987594606237,26.64887494940837,27.07112321589043,27.34315391467719,26.034113827482594,25.85360768707998,26.595157207220546,-1.9849375268750556,76.07663302014692,-1.777861282590385,65.87071426462134,-1.6984965293688746,61.671156065078957 
 06/01  13:20:00,29.0,26.864478559187196,26.720633454776999,27.18663037223454,27.530428781530334,26.171576275190053,25.97930515836475,26.792069142756806,-1.9320610515107524,73.6024409057747,-1.7404752939860489,63.906300334938247,-1.6486505082193384,58.986486732099638 
 06/01  13:30:00,29.5,26.958233900055484,26.79134470719918,27.40250058523211,27.690231980659044,26.297275563917379,26.092330386327995,27.012381739140865,-1.8453691644525097,69.33852820206701,-1.6985085240649763,61.67179850396555,-1.591857592882462,55.90207093102917 
 06/01  13:40:00,30.8,27.061804384284174,26.879210049346125,27.605721259794895,27.79974945141681,26.43488126016516,26.21874936600917,27.721752400679266,-1.734913760558254,63.6118234385057,-1.629288165000352,57.93715102765481,-1.5091622124810578,51.398073913118157 
 06/01  13:50:00,31.0,27.195371911533884,26.985728035480848,27.82918434858755,27.95020040930853,26.56767410429733,26.333857582509226,27.745754277543985,-1.6368526347060249,58.34744605293908,-1.5754872919573393,55.01037747824197,-1.438081691670745,47.55125872469486 
 06/01  14:00:00,31.2,27.30986633195666,27.066055184513386,28.0330217865385,28.126673866707443,26.70130467412121,26.44652973793869,27.517436222644997,-1.5610240204462436,54.22222309837111,-1.5454142716606248,53.37159132013453,-1.388379534091557,44.89347273986373 
 06/01  14:10:00,30.8,27.32819858734947,27.065140855192298,27.91315779510888,28.236879648804938,26.795731335906959,26.535246046088145,27.98888452529323,-1.5879771189326118,55.690758679918868,-1.5390525212182596,53.02499783501825,-1.3665189118116364,43.73604288456759 
 06/01  14:20:00,31.1,27.407780212824098,27.111858381728525,27.937418966838526,28.399098550692306,26.951070702956618,26.672362711562117,28.04595969201173,-1.5596406631120883,54.146833991166477,-1.5012833320991029,50.969853632342097,-1.3072523732106794,40.64207198861762 
 06/01  14:30:00,30.5,27.482981770968814,27.145453429916186,27.97724203204419,28.58505227959577,27.07575088296819,26.775804519725406,27.91075140850014,-1.5524980613543538,53.757590555538218,-1.502068728731941,51.012525317527927,-1.2872965123623508,39.61676818908748 
 06/01  14:40:00,30.1,27.510318819767279,27.148407676226737,27.931307112923386,28.694007012999728,27.16940303299305,26.862918361477939,27.628673853794415,-1.5588495114131443,54.10371849648059,-1.4918865769375119,50.45959699219138,-1.2586046728494885,38.15898242978485 
 06/01  14:50:00,30.5,27.601867240438513,27.198674345757234,27.98547340461676,28.85769636707613,27.31380857617641,26.990333371129606,27.502286789475745,-1.5234412872151709,52.17489007164961,-1.4528651957641597,48.34767393939823,-1.195318348504541,35.01897477710649 
 06/01  15:00:00,30.3,27.694452436943139,27.251656056902598,28.075664985374865,29.001270837579175,27.44549093692068,27.104562161691726,28.10332414417922,-1.4787740835601356,49.74854654739018,-1.4205965663060532,46.61252057301072,-1.1380074899920132,32.275558624505908 
 06/01  15:10:00,30.4,27.791688148075786,27.29750570156045,28.10714286791133,29.17570671897687,27.55309857307613,27.19394696424656,28.256464533985313,-1.4655012177901346,49.03014865348605,-1.4060480047326299,45.83441297846596,-1.0949977877347086,30.285661241481934 
 06/01  15:20:00,30.2,27.840906058146559,27.309104676346597,28.168430525805606,29.30315669410039,27.65839647633351,27.281498120484277,27.768384672846694,-1.4460329944626743,47.97932064025439,-1.4002404376609743,45.524621701851248,-1.0657228212261328,28.967236454930374 
 06/01  15:30:00,30.7,27.95210186799978,27.353950751730506,28.219404126176696,29.491233002031298,27.784871329039079,27.3873002957831,28.529512503095725,-1.4172362668431673,46.432549091237969,-1.3713673816872903,43.99206480163375,-1.0013315550467408,26.17575000234544 
 06/01  15:40:00,30.6,28.011114306892848,27.380398065081559,28.322386554176128,29.59607102602333,27.87374598862298,27.46308372285816,28.07859521512124,-1.3781147509763093,44.349017686238727,-1.3542422784550703,43.08961981513114,-0.9604404151230443,24.48396123985006 
 06/01  15:50:00,31.5,28.131928827627413,27.451129154115827,28.557598171736559,29.749454971771735,28.005446530784999,27.57768834875062,28.685617635794097,-1.2697801908763849,38.72441342998052,-1.304340982042169,40.49193375869556,-0.8798672794467837,21.34349227025679 
 06/01  16:00:00,31.1,28.26496657498705,27.515367653851759,28.704655559640306,29.93695511180175,28.114530333460139,27.670273455310015,28.400101200878184,-1.2147981100625476,35.97376097173397,-1.279708829685015,39.22932241592594,-0.8173880027409373,19.090968947144888 
 06/01  16:10:00,31.1,28.376018152732095,27.555319580909339,28.698931003767926,30.117981528856029,28.213485445389279,27.7525173018174,28.52168281533901,-1.2105699005429505,35.76560119412203,-1.2615728141003516,38.30885393429787,-0.7618168276529611,17.225363157941176 
 06/01  16:20:00,31.2,28.422563467296084,27.569136883025594,28.641696414319904,30.2140250424719,28.294555789757486,27.8213615383987,28.84519004708939,-1.2170511712461636,36.084886385493778,-1.2477862103872948,37.6146136773609,-0.7246202667711619,16.0502151336664 
 06/01  16:30:00,31.1,28.50903689189909,27.60189093050732,28.623536572645997,30.367112342554138,28.391433052029205,27.903769458759546,28.806743371378727,-1.2122810030792353,35.84978027115292,-1.2278874109673073,36.62131285843992,-0.6750005055495771,14.575290017728222 
 06/01  16:40:00,31.6,28.601063813645703,27.646193385252425,28.575054766765314,30.504074562750625,28.491690624744338,27.98393389651806,29.164209512262596,-1.2129154900680222,35.88101531794905,-1.1987166408480188,35.184755914991018,-0.6170453920133897,12.98749734939706 
 06/01  16:50:00,31.4,28.7422818750153,27.711453088085685,28.610374074252336,30.711656330267304,28.588665521794753,28.068619602381419,28.90020929408194,-1.197302450163548,35.1157258015152,-1.16824993039703,33.71067332215502,-0.5497364930113233,11.326333931035905 
 06/01  17:00:00,31.2,28.83645235598893,27.746767804263066,28.719706063361885,30.87952046511176,28.663335975051166,28.123116511777917,29.039137351787006,-1.1605005611755242,33.34020800033933,-1.1540896744463314,33.03513866737144,-0.504423668019765,10.318641006056552 
 06/01  17:10:00,30.6,28.91624720285932,27.771346201789738,28.852991720743309,31.02878165307615,28.740783513148924,28.183042750522593,29.117235937818938,-1.1104768586414145,30.99471115517305,-1.134376755827761,32.105220455723429,-0.45225699767754737,9.268401639447135 
