time,Speed,Dir
2019-05-05 07:10:00,1.1608,324.66999999999996
2019-05-05 07:20:00,0.631,308.41
2019-05-05 07:30:00,0.373,272.96
2019-05-05 07:40:00,0.25350000000000006,211.86460000000002
2019-05-05 07:50:00,0.1996,242.32999999999998
2019-05-05 08:00:00,0.43870000000000003,188.32999999999998
2019-05-05 08:10:00,0.6072,158.74
2019-05-05 08:20:00,0.7965999999999999,162.06
2019-05-05 08:30:00,1.0886,161.95
2019-05-05 08:40:00,1.5129,153.98
2019-05-05 08:50:00,1.1669,167.83
2019-05-05 09:00:00,1.2795999999999998,154.85000000000002
2019-05-05 09:10:00,1.6349999999999998,179.10000000000002
2019-05-05 09:20:00,1.4213,185.52
2019-05-05 09:30:00,2.1415,187.75000000000003
2019-05-05 09:40:00,1.9426999999999999,216.39000000000001
2019-05-05 09:50:00,1.7869,166.72999999999996
2019-05-05 10:00:00,1.7573999999999999,158.3
2019-05-05 10:10:00,1.8488,176.04
2019-05-05 10:20:00,2.4446000000000003,169.83999999999997
2019-05-05 10:30:00,2.0261000000000005,155.45999999999998
2019-05-05 10:40:00,2.133,177.31
2019-05-05 10:50:00,2.5869,170.76000000000002
2019-05-05 11:00:00,2.6239,186.55
2019-05-05 11:10:00,2.3966000000000003,176.60999999999996
2019-05-05 11:20:00,2.7177,180.15
2019-05-05 11:30:00,2.8662,138.26000000000002
2019-05-05 11:40:00,3.1841999999999997,189.67999999999998
2019-05-05 11:50:00,2.7542999999999997,184.35
2019-05-05 12:00:00,2.6689,194.01
2019-05-05 12:10:00,2.3750999999999998,211.0
2019-05-05 12:20:00,1.7864,207.62000000000003
2019-05-05 12:30:00,2.2254,236.15999999999994
2019-05-05 12:40:00,2.7748999999999997,160.09
2019-05-05 12:50:00,2.4218,165.96999999999997
2019-05-05 13:00:00,1.9095999999999997,172.676
2019-05-05 13:10:00,2.6069999999999998,172.17
2019-05-05 13:20:00,2.247,127.213
2019-05-05 13:30:00,2.2811999999999997,185.21999999999997
2019-05-05 13:40:00,3.0463,177.89000000000001
2019-05-05 13:50:00,2.0949999999999998,164.48999999999998
2019-05-05 14:00:00,3.0648,200.60999999999999
2019-05-05 14:10:00,2.8263000000000003,170.89000000000001
2019-05-05 14:20:00,2.8449999999999998,124.80999999999999
2019-05-05 14:30:00,2.3183,135.281
2019-05-05 14:40:00,2.5265999999999997,157.4776
2019-05-05 14:50:00,3.1256000000000004,172.98
2019-05-05 15:00:00,2.6646,195.19
2019-05-05 15:10:00,2.2802000000000002,185.94
2019-05-05 15:20:00,3.5376,233.79000000000002
2019-05-05 15:30:00,2.492,213.22999999999996
2019-05-05 15:40:00,4.3745,181.32999999999998
2019-05-05 15:50:00,3.3974,182.14000000000001
2019-05-05 16:00:00,2.8154,145.91000000000003
2019-05-05 16:10:00,2.4589,190.21
2019-05-05 16:20:00,3.0482000000000005,200.93
2019-05-05 16:30:00,3.3827,201.79000000000002
2019-05-05 16:40:00,2.1707,181.1
2019-05-05 16:50:00,3.3535999999999992,161.10000000000002
