Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep) 
 05/11  15:50:00,34.6,28.76144986022355,28.14852508956583,28.949555677041798,30.649443162037647,29.31348183299603,29.159779737535606,30.96656974290759 
 05/11  16:00:00,34.7,28.8283671760755,28.156899061669376,28.932941298202218,30.803683379923809,29.42097723703789,29.256270028370147,31.049234624078538 
 05/11  16:10:00,34.6,28.911228340397085,28.179159411595405,28.95378606715323,30.959272463488966,29.525941307992015,29.349486567880807,30.99294018290991 
 05/11  16:20:00,34.6,28.998838971907558,28.206624940651467,28.997108334185915,31.11377204569449,29.622966136415749,29.434943935075084,31.096434471929894 
 05/11  16:30:00,35.0,29.101690487701178,28.25308219944709,29.101418412139294,31.265779263374474,29.726791011906618,29.52712289793037,31.350355916458488 
 05/11  16:40:00,35.0,29.201340892996389,28.299460216755557,29.213865443960793,31.4148939402626,29.820757633693675,29.609297533456294,31.132119059301848 
 05/11  16:50:00,34.7,29.258327201454624,28.30314531167233,29.17819641285558,31.560877283163309,29.88950532653035,29.664067771077329,31.412067507025236 
 05/11  17:00:00,34.3,29.269823088941764,28.282315866535759,29.132578635073157,31.659955714939309,29.944086758089378,29.70513853646699,30.974646427818024 
 05/11  17:10:00,34.7,29.339449707082335,28.282912974458939,29.115445003860253,31.83750867645664,30.03398939481827,29.78380923253684,31.50941279126187 
 05/11  17:20:00,34.8,29.42575007432702,28.310038751477007,29.137129573866276,31.982729487612198,30.111532626940936,29.85198243902012,31.51272310555357 
 05/11  17:30:00,34.9,29.506688609655883,28.346021362573937,29.172576565103378,32.10163237798555,30.178419008270109,29.910132172226886,31.73898068027935 
 05/11  17:40:00,34.9,29.57963378242646,28.3840550781341,29.264739881582935,32.2128663740499,30.24193153695894,29.966219569528069,31.59027534299049 
 05/11  17:50:00,34.6,29.627656094666713,28.397580827475577,29.313759661468976,32.32150963852618,30.291540621641024,30.008727726584067,31.528828246620479 
 05/11  18:00:00,34.2,29.645762837206978,28.374926834735559,29.25291418829183,32.42404739785383,30.32908206439006,30.039316910750498,31.537151726910506 
 05/11  18:10:00,34.0,29.672730384856686,28.360731506766066,29.23537018068294,32.51780930849053,30.37473028512041,30.079890819258244,31.37971469158285 
 05/11  18:20:00,33.9,29.704413363718979,28.35539939914103,29.246259264206427,32.602434577137938,30.415783374148356,30.116577133897385,31.383564181497598 
 05/11  18:30:00,33.7,29.710641035956227,28.324564463717516,29.173450507427174,32.67825033782485,30.439289230514207,30.135368931836618,31.549748384576945 
 05/11  18:40:00,33.5,29.712272944618876,28.310190372784189,29.164198723926789,32.722984392336417,30.4610341213517,30.155902785049475,31.226173008692454 
 05/11  18:50:00,33.2,29.71142899519783,28.2804245372922,29.14086403557622,32.784856506674618,30.479788853514987,30.17251837417185,31.206233536197997 
 05/11  19:00:00,32.8,29.68817191980832,28.216991117017974,29.055699612935244,32.846260918979698,30.48609691534816,30.177565593288969,31.230281996591044 
 05/11  19:10:00,32.5,29.659617267172448,28.147517671670156,28.969634500701628,32.88693995997954,30.485803920958554,30.17839218844316,31.127138971305507 
 05/11  19:20:00,32.1,29.640902591470977,28.096814161028758,28.92070131125167,32.908972596208439,30.48319956813232,30.17822095558436,30.983508072813686 
 05/11  19:30:00,31.7,29.629551130306397,28.06520378816045,28.898368563273185,32.91918119026012,30.47622631545227,30.174257874641787,30.84842687853135 
 05/11  19:40:00,31.3,29.616833836045957,28.044010340035947,28.88430426809589,32.919318635348,30.46298872432143,30.164451288277826,30.705667679728547 
 05/11  19:50:00,31.0,29.600530423768697,28.026783004721879,28.877578112994767,32.90851135500246,30.447124946454794,30.152209093849199,30.638553354785214 
 05/11  20:00:00,30.4,29.57772677590737,28.008086686489539,28.882569596074313,32.886717557182759,30.426323972413948,30.134288852068143,30.478463188548113 
 05/11  20:10:00,29.8,29.540415767805408,27.97995021318247,28.863172806780818,32.85495026340972,30.394831832502715,30.106683456355996,30.216811065405378 
 05/11  20:20:00,29.8,29.501782308161823,27.950318544984737,28.823572740707485,32.81416668338086,30.357642742057629,30.079326576609497,30.180731855716134 
 05/11  20:30:00,29.2,29.452955740982988,27.914532620009497,28.76434818063654,32.764848514227519,30.30775186645629,30.041386123865747,30.09946156753125 
 05/11  20:40:00,29.0,29.401668952039285,27.87870229451993,28.708569020017593,32.707314833217278,30.2560740895293,30.001381858646725,30.024758635747259 
 05/11  20:50:00,28.9,29.356165443068308,27.85086138220832,28.669584877842504,32.64204010500825,30.20458768041252,29.962327373609694,29.961876502642036 
 05/11  21:00:00,28.9,29.3159225914421,27.831064045279626,28.643244945765017,32.569642744717537,30.15049789804919,29.922021748347583,29.818986049114426 
 05/11  21:10:00,28.8,29.269026045694689,27.80717281270286,28.608335156630426,32.490813994292349,30.08994973924557,29.875825363759668,29.711933312607969 
 05/11  21:20:00,28.4,29.205628127411236,27.767856653832724,28.551439271149584,32.40631757308873,30.02221882298399,29.82218519530438,29.66522938230955 
 05/11  21:30:00,27.9,29.13729038233206,27.7281421410169,28.472038154034388,32.31700920112,29.9516104373907,29.76612155497314,29.884106981588535 
 05/11  21:40:00,27.7,29.099336058169209,27.711172027498308,28.428231845792355,32.2495636251687,29.892545850061305,29.722542847054656,29.20034439425315 
 05/11  21:50:00,27.2,29.023562624211956,27.666362467700563,28.354450523134653,32.147463310484969,29.81370180511847,29.658998302495769,29.17189756830995 
 05/11  22:00:00,26.6,28.91836921475828,27.59577155454129,28.2374979454014,32.02897238963247,29.720301056759106,29.58081290604823,29.290127891129204 
 05/11  22:10:00,27.4,28.856019491004763,27.56305216595204,28.189278620940539,31.918218328940218,29.652765321709319,29.53123317228356,29.144572668758359 
 05/11  22:20:00,26.8,28.795987036179779,27.534435459673565,28.141169639935165,31.812616855152258,29.568263949589598,29.465386262835435,28.920841854704905 
 05/11  22:30:00,26.8,28.751991706331144,27.51430647485445,28.14571890262956,31.72738507999973,29.488868443347675,29.40508362130103,28.28034931738553 
 05/11  22:40:00,26.3,28.668593232852147,27.46774299797659,28.10507596935364,31.61105260111423,29.395394018951515,29.327144087476684,28.030936135949128 
 05/11  22:50:00,26.2,28.568910913927977,27.410160396440398,28.03354214332884,31.476049291008747,29.29683758202098,29.246933585496199,28.199346957716974 
 05/11  23:00:00,26.2,28.484242436988987,27.364132192343996,27.951628382734886,31.34935495487062,29.207106727362026,29.177233972918289,28.079582137811973 
 05/11  23:10:00,26.4,28.421755570753093,27.335789484585218,27.907489436866343,31.230741872281035,29.122480576504775,29.115737503863966,28.20609365995273 
 05/11  23:20:00,26.5,28.367864107522459,27.31512099965294,27.89374439323407,31.11163693835668,29.03474959462492,29.054268210542177,28.310125180405639 
 05/11  23:30:00,26.7,28.318925242315556,27.303097710306497,27.874459621423236,30.989525806124357,28.945497916361967,28.995021196603667,28.261368470460686 
 05/11  23:40:00,26.6,28.265112376835455,27.289604527685527,27.846803476534235,30.866545972736956,28.853862903320079,28.93059172654471,28.112569826790918 
 05/11  23:50:00,26.4,28.200805633991555,27.26633305384774,27.78234013347787,30.744692912028165,28.75975727281899,28.86085293050224,28.067713297335709 
 05/11  24:00:00,26.5,28.14029039946696,27.244601952589009,27.704554363401635,30.624443183471486,28.670618085246134,28.797249043317334,28.17049497704928 
 05/12  00:10:00,26.5,28.08654365067491,27.227678808966826,27.632959282613617,30.505581004035567,28.591495636020185,28.734733784923365,28.158572374182545 
 05/12  00:20:00,25.1,28.003400751340647,27.167175366201847,27.497864234495006,30.416330899253788,28.494469981687297,28.645729172250229,27.215304963988655 
 05/12  00:30:00,24.2,27.906753380261188,27.092575320653024,27.319144656572598,30.32165282626581,28.408932643273098,28.56439120865043,26.7952665530156 
 05/12  00:40:00,24.2,27.78405580924871,27.001534622431924,27.16066252226293,30.18201719699736,28.316807465366293,28.475651779863033,26.974920203446894 
 05/12  00:50:00,24.8,27.749508904987509,26.989818229710005,27.18081884504548,30.075374820017708,28.24095979550787,28.41346062258842,27.86158719634282 
 05/12  01:00:00,25.1,27.707987532843217,26.973966379614635,27.203255546812664,29.962753522825176,28.16382341107181,28.344544108888419,26.72747647932688 
 05/12  01:10:00,24.4,27.62137449932438,26.92413334695171,27.22512499779774,29.820857823071628,28.061773326923455,28.241542691284818,26.58856243444637 
 05/12  01:20:00,24.8,27.58056311939817,26.90461416889943,27.210543777849,29.71792553228802,27.98519613297957,28.17303625009356,27.047736556412319 
 05/12  01:30:00,24.2,27.498092526048486,26.856974973606289,27.125391759637329,29.578702750600077,27.890409773504716,28.07414142703012,27.120826912624709 
 05/12  01:40:00,23.9,27.427768810366314,26.81295822471496,27.016624800766814,29.470861870368745,27.79971605013355,27.984023824283669,27.40767324391735 
 05/12  01:50:00,24.1,27.343375198277717,26.765326009834689,26.917915705624304,29.32925347305742,27.71784192885781,27.898576978588346,27.288403992378 
 05/12  02:00:00,23.6,27.240497065677368,26.7034669075881,26.79332233265042,29.17816967482647,27.619216397607248,27.800855526240505,27.34693746902446 
 05/12  02:10:00,23.3,27.187119248977348,26.66789310278599,26.73459196923679,29.093373576389,27.537040825337635,27.730887077582783,26.839246075771994 
 05/12  02:20:00,23.3,27.108538200221756,26.619866466396784,26.664488948062915,28.96321886448947,27.450040057819714,27.65195208981454,27.055398222111255 
 05/12  02:30:00,22.9,27.036881044134874,26.574465039908547,26.622887589466314,28.84209594144835,27.35323535443404,27.56428101235346,26.180275117465848 
 05/12  02:40:00,22.7,26.976369173529798,26.536199523648287,26.591699698714366,28.740587287423986,27.274719886634118,27.496943280703584,25.963008406473386 
 05/12  02:50:00,23.0,26.868449075161786,26.473677553946439,26.533012068390656,28.559620838253829,27.177763273791265,27.407373997037113,26.169908638973014 
 05/12  03:00:00,23.2,26.79491466980303,26.437977447094526,26.491855339306569,28.41453923647043,27.091083465959814,27.33292858913292,26.28660389106651 
 05/12  03:10:00,23.0,26.77429273138938,26.428234673333216,26.47365174228024,28.3406471739048,27.00819557295218,27.265023563404904,25.973851488151348 
 05/12  03:20:00,22.8,26.717308357840115,26.394881642085548,26.391590928395197,28.213216411445026,26.91465042580349,27.18126848299283,26.201489821294137 
 05/12  03:30:00,22.8,26.63685357141236,26.34830325418628,26.28209436874348,28.057855899934997,26.81911636011969,27.097407979005039,26.42921131662153 
 05/12  03:40:00,22.6,26.590014457966367,26.319162902738396,26.237609554889084,27.96260687044729,26.736268328232837,27.03041083477089,25.914774283884495 
 05/12  03:50:00,23.3,26.551655312040244,26.306234557772269,26.255529398331807,27.8352786212721,26.663085982124984,26.97261066872975,25.856007424703379 
 05/12  04:00:00,23.1,26.51299389001555,26.287662679570496,26.203007744599114,27.722307905918425,26.572027492161174,26.892199802245626,26.306686734277869 
 05/12  04:10:00,23.2,26.47895436684162,26.272296557227589,26.185001761558178,27.620760191037367,26.500834014501874,26.833079928072566,25.93753822167058 
 05/12  04:20:00,23.0,26.400446274910018,26.23177564792291,26.14614659056368,27.443515517280838,26.40476975770923,26.74600167224117,25.6633410275465 
 05/12  04:30:00,23.0,26.329596592339553,26.192279383805159,26.11106058173918,27.304944244500378,26.322929486925575,26.674489439043719,25.615018416650594 
 05/12  04:40:00,23.0,26.27526558615848,26.159840876507514,26.061287279623799,27.19498938588681,26.243613279924586,26.605999197378286,25.700343684254969 
 05/12  04:50:00,22.6,26.216649778270037,26.118005722410645,25.978464902364654,27.088126847024335,26.160256163272487,26.531945528065948,25.592981964810599 
 05/12  05:00:00,21.6,26.146028955489347,26.05610761698712,25.87149398821724,27.00420626560941,26.071835392124549,26.451643882645024,25.04411118156207 
 05/12  05:10:00,21.3,26.04322701289245,25.96929818529733,25.70446261104319,26.889827327862255,25.98958069807288,26.378062781910299,25.24768096205091 
 05/12  05:20:00,21.8,26.018035972269023,25.954937256092806,25.67386988403106,26.79835593456854,25.92281183210413,26.32206988030905,25.671238611145207 
 05/12  05:30:00,21.0,25.944648928761393,25.893533913598465,25.560694490247614,26.69458728772039,25.8315042235101,26.23820095740475,24.99031202872456 
 05/12  05:40:00,20.5,25.869171883588267,25.83008483342913,25.447293847339208,26.596151611191844,25.746735258197753,26.161862832105756,24.811150249001544 
 05/12  05:50:00,20.5,25.8060915645273,25.780597721319177,25.422595879116796,26.4817325267514,25.662316653212359,26.08696127041043,23.989658329035728 
 05/12  06:00:00,20.4,25.721185441972645,25.716498692392276,25.385597084853463,26.341548154099685,25.572459744979616,26.006005834229009,24.254929597354776 
 05/12  06:10:00,20.4,25.637086658403719,25.654999438927687,25.33496490242376,26.20217766077528,25.479530258414603,25.921917810590157,24.247952158440229 
 05/12  06:20:00,20.4,25.56965126873204,25.607272462695158,25.274812864620004,26.08120593444684,25.391063250912596,25.842017950082835,24.174946473764213 
 05/12  06:30:00,20.1,25.503488732138704,25.55752314744835,25.16573012521158,25.969427879791956,25.2975524753632,25.756569434528254,24.17576056112262 
 05/12  06:40:00,20.3,25.456238836365736,25.52503819381176,25.108928229029723,25.856194724912148,25.212761652209538,25.681366590977779,23.95923580441256 
 05/12  06:50:00,20.5,25.446295983585935,25.523168182678519,25.06452210000639,25.77106062055183,25.132696634810438,25.61061822567836,24.61038941608341 
 05/12  07:00:00,20.8,25.42856335806121,25.52329387805255,25.009236183517705,25.629786550356387,25.052530499623975,25.53954046713894,24.70381725845565 
 05/12  07:10:00,20.8,25.425950893872213,25.529997713472829,25.087109413118868,25.54435189579225,24.973570699278125,25.471073405195285,23.8959345667588 
 05/12  07:20:00,21.0,25.422378375142203,25.54039847512634,25.179144961348226,25.427405532124586,24.893363770373843,25.399951992092857,23.903759210174923 
 05/12  07:30:00,21.5,25.42722924606606,25.562938015183979,25.24854386222643,25.292670416493367,24.817783368795238,25.33347287639498,24.18501993428558 
 05/12  07:40:00,21.9,25.440789388422805,25.59445955064506,25.307758059801789,25.17518110556929,24.75084131099436,25.275114173549939,24.150614642208639 
 05/12  07:50:00,22.4,25.464768224522794,25.63588977128804,25.36937812769169,25.079293448631128,24.691273767768533,25.223892351585094,24.34628424087088 
 05/12  08:00:00,22.9,25.49524453068173,25.683637575204928,25.428662894123759,24.995767512607594,24.63685253126805,25.177300622082428,24.602099755451545 
 05/12  08:10:00,23.2,25.52165137174196,25.72650405727993,25.467370185627197,24.920576852483629,24.586550178095349,25.13384108535581,24.56748109845951 
 05/12  08:20:00,24.2,25.55977325414375,25.779516562504069,25.512635301298056,24.856282099926685,24.549015419834065,25.102932602216577,24.804962962559189 
 05/12  08:30:00,25.0,25.610599847198754,25.843892533024694,25.57204537173739,24.806625917951295,24.51817531224479,25.078194148271064,24.937498681264537 
 05/12  08:40:00,25.7,25.669603227321838,25.91551088059853,25.641286417705137,24.773734331833159,24.494688474287547,25.059264706409519,25.04394363707996 
 05/12  08:50:00,25.4,25.70530784885455,25.96229135408432,25.677296236197507,24.758497130618147,24.470774471872656,25.037986268360773,24.985073411064133 
 05/12  09:00:00,25.5,25.725296370024276,25.990215641084136,25.693615802451619,24.761388664001104,24.45871728187777,25.02716880454515,24.886953070089974 
 05/12  09:10:00,25.7,25.74584274160017,26.014708151123267,25.713012262913965,24.782453625310674,24.458406123558267,25.026619480520606,24.960173152828074 
 05/12  09:20:00,26.0,25.778455466083157,26.048133227712229,25.74805425546926,24.821137250903559,24.46763584400389,25.033676126588444,25.073449987118953 
 05/12  09:30:00,26.0,25.81654145535083,26.084845972540007,25.787703213308,24.876475006267048,24.48476704946524,25.043711711264529,25.075947088783747 
 05/12  09:40:00,26.5,25.865029056637323,26.13100705478758,25.841035551523864,24.94744893254058,24.517015222398773,25.064670536622847,25.299830474485164 
 05/12  09:50:00,26.5,25.916428911544846,26.179023683455897,25.90195528263769,25.032919329965126,24.55350669255194,25.086751040420514,25.030229213842277 
 05/12  10:00:00,26.5,25.965104109852608,26.219247534823553,25.95526318708805,25.131728017930376,24.594443878390949,25.10899557808773,25.12634500105992 
 05/12  10:10:00,26.5,26.012342959755203,26.252674430137455,26.002396610678944,25.24274516291167,24.644258580739085,25.144334297481629,25.144525835159159 
 05/12  10:20:00,27.0,26.068338835167784,26.29247903547542,26.071019959496245,25.364907328235664,24.707881445050096,25.193067300838835,25.38388907794311 
 05/12  10:30:00,27.0,26.123171267470878,26.332151248763286,26.1312983635351,25.49761541718953,24.770620448539863,25.23937087325737,25.57283572883342 
 05/12  10:40:00,27.6,26.18900188132164,26.38261935624355,26.216268055261698,25.640796763329197,24.84790571640639,25.298567730431473,25.758391138301115 
 05/12  10:50:00,28.2,26.267193344829967,26.445950157963478,26.321319758159349,25.78645189446739,24.932352679721516,25.3645691287902,25.708854777497608 
 05/12  11:00:00,28.8,26.322318043258368,26.491484120306507,26.405099114757829,25.89140045316818,25.01958080040572,25.433230851792197,26.340300944355165 
 05/12  11:10:00,28.6,26.38838436404922,26.54207257799087,26.48658071568375,26.04288547644481,25.103338309985973,25.49708548931119,26.37583036513062 
 05/12  11:20:00,28.7,26.46071444394792,26.59443645460859,26.564854725616767,26.22430576182342,25.20449513054339,25.57602162776864,26.206925661489753 
 05/12  11:30:00,29.0,26.490484696951599,26.613949027384814,26.571112632239236,26.332807004147477,25.298691680980455,25.650656693431754,26.723784098334258 
 05/12  11:40:00,28.2,26.51494942375367,26.62392822021527,26.613521850986829,26.480068982338496,25.391731045485245,25.72123395809784,26.065315491845064 
 05/12  11:50:00,28.8,26.576838838890266,26.661117449383537,26.673804317582165,26.690271470689063,25.515651338436038,25.822725301503504,26.813778939336225 
 05/12  12:00:00,29.8,26.63632627143587,26.712160791589814,26.75134600891404,26.7942712070886,25.633948956432304,25.921280488552659,27.206456499634699 
 05/12  12:10:00,30.5,26.75798610873123,26.81123509058252,26.888790206213863,27.002395863109414,25.778757301133518,26.04385595616201,27.5770609858748 
 05/12  12:20:00,30.4,26.848735814893176,26.88132731640855,27.01887912058577,27.173279168607427,25.905379807909897,26.147287026743297,27.32273032447756 
 05/12  12:30:00,30.9,26.880977081022775,26.907116489285245,27.08866497894956,27.25901974525538,26.039095123956856,26.255240838447315,27.6601708419877 
 05/12  12:40:00,31.2,26.951370108870259,26.96186525086062,27.21866664089758,27.403711017442338,26.184796464668563,26.37507581435427,27.747431523021743 
 05/12  12:50:00,31.1,27.033972060121326,27.020844655238017,27.28334675192192,27.576724331689119,26.32477506967802,26.489733919779164,27.788552094641167 
 05/12  13:00:00,31.2,27.052313432155758,27.02654225044334,27.264817866005147,27.67104454445979,26.426325835310935,26.57309066997986,28.2084277256523 
 05/12  13:10:00,31.5,27.111741989492566,27.063224603389853,27.329622052460999,27.809579293966907,26.566724844413224,26.692213428733699,28.383903154078366 
 05/12  13:20:00,32.4,27.24020669197012,27.163089236747728,27.536346086838369,27.968382526934876,26.736486465110926,26.839738266134387,28.54142934598312 
 05/12  13:30:00,32.0,27.34064730752232,27.23572694088555,27.622926736761568,28.10704935888627,26.85658599132484,26.940076459446656,28.649929041949585 
 05/12  13:40:00,32.5,27.393746445968089,27.27536303704291,27.710009433995447,28.18385917769691,26.98115230220786,27.049163784588939,28.301316904604336 
 05/12  13:50:00,32.6,27.48791062922575,27.34414029451675,27.862596649519717,28.311171145111154,27.1260950557572,27.173618831578389,28.01778468469039 
 05/12  14:00:00,33.1,27.563154793585288,27.394219293584209,27.928432515509689,28.433244997751748,27.26867630647104,27.296023752788387,29.080762819107315 
 05/12  14:10:00,33.0,27.63065414931885,27.43912661875476,28.04786665846232,28.534543115971638,27.39508664877422,27.405477817084788,28.452300912146833 
 05/12  14:20:00,33.0,27.73299759841424,27.502633128682804,28.148724355669004,28.686894811382474,27.54772817676156,27.536258420901956,28.42460859226847 
 05/12  14:30:00,32.8,27.781815986886458,27.520205560750413,28.10435801867572,28.79445626591047,27.680443675159986,27.650221452453104,29.140741212825874 
 05/12  14:40:00,32.3,27.832139738755747,27.52600978832026,28.061412201221758,28.937024757432643,27.80660250879156,27.756903469644035,29.187038890100014 
 05/12  14:50:00,32.8,27.920189214196026,27.562062334155067,28.096918106629869,29.105395876408318,27.960558916938245,27.89133534028953,29.31888156065445 
 05/12  15:00:00,33.3,28.00378381874527,27.619144552357576,28.194041099401326,29.20570372366819,28.09051862251866,28.00734987990331,28.961955608153006 
 05/12  15:10:00,33.8,28.13588723820796,27.70881494440899,28.347623566948586,29.360313329147777,28.236880211958188,28.1342863946672,28.90500724815473 
 05/12  15:20:00,33.7,28.21194068151182,27.742382269002609,28.264810220880468,29.50888729979259,28.358541805625675,28.240658420152398,29.927468309366096 
 05/12  15:30:00,33.5,28.298981589451495,27.77493322477021,28.209453522419805,29.676242140411224,28.476870215941273,28.343239031677539,29.73983704857268 
 05/12  15:40:00,33.5,28.366874154019685,27.800038281288914,28.36643011454716,29.81445037177795,28.588989740434479,28.445954882798664,29.313038132404345 
 05/12  15:50:00,34.1,28.457535007252326,27.84294299280141,28.43818997285923,29.9605240303818,28.710121721985649,28.55282865260633,30.169406469673466 
 05/12  16:00:00,34.5,28.5476281007387,27.887378424379173,28.476964759260178,30.103362254900227,28.821847290371165,28.65589240285425,30.478947824161659 
 05/12  16:10:00,34.6,28.666298746768498,27.936950560357148,28.544907888786047,30.3042608836628,28.939479678706339,28.76377433349406,30.704679511572043 
 05/12  16:20:00,34.8,28.781073210818265,27.976646443215495,28.571379734960816,30.508024472144944,29.060365578577927,28.86910442931661,30.961094510160085 
 05/12  16:30:00,35.3,28.85031826426369,28.00825472706402,28.641056899611173,30.619186441569167,29.160065246201485,28.961067464613039,31.252483118443825 
 05/12  16:40:00,35.7,28.971566882956826,28.069745973357219,28.772377493386668,30.792472035702685,29.281837879042557,29.068197450451025,31.221804445171125 
 05/12  16:50:00,35.8,29.052069063351746,28.099893850352776,28.81328605307938,30.9453291565072,29.375834567338708,29.152139814051215,31.62803612001214 
 05/12  17:00:00,34.9,29.117715670607806,28.111170014642643,28.89856967899936,31.104896088703407,29.452461874183226,29.222345158840168,30.88668337881399 
 05/12  17:10:00,34.8,29.216803478470295,28.138560681316503,29.03254076713476,31.301903345445333,29.557575502749687,29.310630503113605,30.632007198725149 
 05/12  17:20:00,34.7,29.32270887569652,28.171943572574987,29.132488429194664,31.49883824960008,29.662655885549844,29.393221270987444,30.34534646307933 
 05/12  17:30:00,34.4,29.35991148266553,28.173915317441784,29.117516841003729,31.60602204469351,29.723801086961985,29.44132047117245,30.75904812748479 
 05/12  17:40:00,34.2,29.43766428357549,28.170734490268509,29.034045109582743,31.805773596562699,29.80663093579819,29.508086744010336,31.114896264196739 
 05/12  17:50:00,34.1,29.496094737902359,28.15904620401432,28.941026757274498,31.965563114376246,29.87669291248371,29.565367601195609,31.205267883873448 
 05/12  18:00:00,34.3,29.553253374396026,28.164820725692825,28.92689322950429,32.09229356593509,29.948017144428556,29.62655118232205,31.297633115736205 
 05/12  18:10:00,34.2,29.611778397640383,28.18191044644598,28.975024440294079,32.20922670612985,30.01047002444543,29.68008714409524,31.239600278718855 
 05/12  18:20:00,34.2,29.657550455900354,28.186706396546645,28.990568492817265,32.32227128371701,30.060171157604989,29.721448751697957,31.380439833512495 
 05/12  18:30:00,33.9,29.688682171063495,28.192997485227573,29.07458747807303,32.40021182698278,30.10274902322758,29.75931569970798,30.726093636100886 
 05/12  18:40:00,33.7,29.721742665959164,28.188190671652806,29.108229221508148,32.49547380458038,30.139818563185086,29.790918784909775,30.912870653067406 
 05/12  18:50:00,33.3,29.734056699313,28.170996848425938,29.09278095580749,32.565984387433008,30.165669353836358,29.81318387114714,30.51715233710062 
 05/12  19:00:00,33.1,29.72571665689124,28.122150131158777,29.025336466727685,32.64724608326166,30.185414100457249,29.828866030897854,30.76405300986062 
 05/12  19:10:00,32.8,29.714634184387827,28.068415027186896,28.963518794912625,32.72041631792101,30.20551832475443,29.846254326161824,30.637060063046709 
 05/12  19:20:00,32.5,29.70948211470149,28.02780163432941,28.91498732496755,32.767920715536458,30.21937503346069,29.859198350226259,30.654563428396487 
 05/12  19:30:00,32.1,29.707484174310289,28.001712594321764,28.894846719274939,32.7945693842802,30.22572119190665,29.86644002342647,30.560352839456866 
 05/12  19:40:00,31.8,29.702660052463317,27.98209546783022,28.883526530368575,32.808058099091727,30.226473416245903,29.869683021200485,30.560624747474149 
 05/12  19:50:00,31.5,29.69050812689264,27.961640649494887,28.86100504957152,32.81022626709788,30.221767325992109,29.86801515155328,30.59086281516178 
 05/12  20:00:00,31.2,29.66853690766955,27.935297651525774,28.814861115684236,32.80035985689379,30.210814641598455,29.860461679514648,30.494001574723986 
 05/12  20:10:00,31.2,29.646016150422378,27.91524567523451,28.78126903987045,32.778703409148068,30.200323021411664,29.853658557156554,30.447451286202289 
 05/12  20:20:00,31.0,29.6184217944128,27.894906746671937,28.741600778956518,32.7466030337715,30.183952701890669,29.841050957098014,30.348455541338269 
 05/12  20:30:00,30.8,29.582175471487937,27.869871569896835,28.691322570666264,32.705537486796078,30.162219037744668,29.823236043196024,30.34582397275019 
 05/12  20:40:00,30.5,29.542441484871106,27.84614445776345,28.648956041899127,32.65674635010958,30.13971031847136,29.804499685682225,30.290962944740554 
 05/12  20:50:00,30.3,29.499792543581788,27.823566110564124,28.61901469357716,32.60127295739558,30.11691687318539,29.783855454836617,30.197289076601366 
 05/12  21:00:00,30.1,29.45026331076538,27.795951223333469,28.581002045368679,32.540049905602078,30.085136758616494,29.758711764100569,30.110175045966046 
 05/12  21:10:00,29.6,29.39573293356617,27.76518863246795,28.537775898825747,32.47385491790814,30.046093041264766,29.730717408325054,29.96740251363444 
 05/12  21:20:00,29.0,29.32876436969239,27.724610670037938,28.48279772069909,32.40332471338156,29.999606660787273,29.695140289352719,29.794001840628988 
 05/12  21:30:00,28.7,29.263361261248777,27.68551767982758,28.431745636463999,32.32888925691732,29.95395236908093,29.660562462369169,29.784419008580146 
 05/12  21:40:00,28.1,29.19262591648056,27.641219908311198,28.369239110749719,32.250740656322388,29.90021733596802,29.61878008080575,29.60531917076271 
 05/12  21:50:00,27.9,29.14881606532681,27.612961671621777,28.336732200868398,32.19183378881823,29.853149750353916,29.583360971957796,29.174013863163414 
 05/12  22:00:00,27.8,29.089193734679165,27.58242207310588,28.28856097480152,32.10172698169098,29.795410825335347,29.53997137822447,29.148966818785174 
 05/12  22:10:00,27.5,29.00855981315953,27.535090317099507,28.227250675995394,31.99628313279831,29.72566642456415,29.48644385179506,28.980375779394078 
 05/12  22:20:00,27.2,28.929151408772414,27.487066281943343,28.166719927655845,31.896962299492917,29.65647487423817,29.43292005851676,28.714116392480514 
 05/12  22:30:00,27.3,28.866204854602289,27.45223949051741,28.12097620303109,31.80216460983632,29.59251072796606,29.385909460900487,28.81829909761093 
 05/12  22:40:00,27.2,28.810382707477826,27.426231639566028,28.080278448981237,31.70460046166402,29.52373059220218,29.336007589113025,28.80849273687046 
 05/12  22:50:00,27.2,28.756127142285867,27.405967044535005,28.04071773597346,31.602418696929484,29.45155355874792,29.283836563916734,28.811239579267349 
 05/12  23:00:00,27.2,28.701826266359178,27.38965564742935,27.999219182916677,31.497394617774949,29.378105859132494,29.2311665275528,28.991490035101184 
 05/12  23:10:00,27.2,28.64447137874436,27.369457442718045,27.964047189159623,31.391007413984629,29.304009440599886,29.178764571173568,28.77638483285716 
 05/12  23:20:00,26.4,28.56471926366012,27.331316547496699,27.86520508031582,31.283608803772343,29.21416602789683,29.108523166217475,28.554644950434314 
 05/12  23:30:00,25.7,28.48823588404553,27.285536915780534,27.7354045299815,31.197696267894256,29.126138884497835,29.03883254745166,27.481855517046129 
