Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/08  06:20:00,19.8,25.680115273859245,25.805245706528078,24.164134181303976,25.349746310100778,25.60756369845015,26.132816161491556,24.986734438862784,-3.660732355001319,99.98757075752217,-2.0853097747493765,80.46327126169217,-2.1818106111588957,84.25057670140515 
 05/08  06:30:00,19.5,25.588017001922297,25.72962469781931,23.910378393174385,25.241990291142935,25.507920216701334,26.044941624090776,24.945890786648353,-3.7671983560080828,99.99496670260418,-2.1284011328846166,82.20928945189009,-2.235654252815752,86.16571085416588 
 05/08  06:40:00,19.5,25.526424259927969,25.68321434534137,23.94424521900075,25.136811017694798,25.411959236617844,25.960146368404386,24.43863549545061,-3.768988610837584,99.99504553439745,-2.1550485174652498,83.24506721351696,-2.2725369787779017,87.39289098609318 
 05/08  06:50:00,19.4,25.48647469099437,25.65820736801895,23.96597610947713,25.02776578341977,25.31557689271323,25.874214090269996,24.27717834666838,-3.7755442046329454,99.99532459694876,-2.1707209249609358,83.83817922954785,-2.2983270452993755,88.20963948459594 
 05/08  07:00:00,20.1,25.5047177946686,25.68546726188834,24.075730137231696,24.949184565887003,25.23843486430472,25.808012458979193,24.519985063052233,-3.7367075136394729,99.99343386603727,-2.1518713236407347,83.1233685785279,-2.286143562548424,87.82805164741379 
 05/08  07:10:00,19.9,25.501862499449019,25.69473650280588,24.32488464998073,24.84645895878323,25.145372336568224,25.72519041212475,22.937896752255999,-3.662246374161881,99.98772372793262,-2.1499695809574805,83.05029034284746,-2.291605020688023,88.0000472623534 
 05/08  07:20:00,20.5,25.515808125588867,25.71937447808879,24.547510695280388,24.74870275782211,25.063927151041399,25.653848941669744,23.868187851133145,-3.5876178575016817,99.97774935775536,-2.1363342492741017,82.52121288640143,-2.284468040671925,87.77497827526114 
 05/08  07:30:00,20.9,25.536714196348535,25.757004064567206,24.79690713089231,24.619102149188149,24.98190457619523,25.58093758990338,23.752666989773,-3.5027481205495758,99.95787055968012,-2.1205399582460426,81.89724240041289,-2.275363021036399,87.48405323306555 
 05/08  07:40:00,21.5,25.553967415197584,25.786925855986433,24.984231349913068,24.53577560629236,24.911062753520385,25.519908425671284,23.927458538616564,-3.4376867575562315,99.93305768069446,-2.1029213841878389,81.18731343966148,-2.265570952263299,87.16643501928648 
 05/08  07:50:00,22.6,25.583032831219744,25.832691479077086,25.067639455961847,24.443231924726253,24.849265784558616,25.465183569972198,24.66242425301461,-3.401788156810522,99.91438250050315,-2.077104952631366,80.12111954706795,-2.2515453806179508,86.70295614661369 
 05/08  08:00:00,23.7,25.633033284737619,25.909643487024839,25.246818752758384,24.331732122541358,24.79102524966329,25.41561727190694,24.96165210944916,-3.328843152349404,99.86164916243145,-2.0375329125569427,78.42884388797117,-2.225278740135201,85.80801702254372 
 05/08  08:10:00,23.5,25.658173617334954,25.96453994968195,25.42709471393124,24.23196853679844,24.729912247282568,25.361561840757394,24.682059206244757,-3.266221175041149,99.79541881159949,-2.021228604888716,77.71189394909658,-2.2225344166718656,85.71249583347066 
 05/08  08:20:00,23.7,25.655667966863264,25.98617946805806,25.51717744884312,24.164531629271857,24.684886855046274,25.32116634787304,24.682145827479258,-3.2317344543569876,99.74825179312419,-2.013039730188514,77.3475983955992,-2.225328815644048,85.80975645550629 
 05/08  08:30:00,24.5,25.65872445953704,26.00614939842115,25.558604127753914,24.122951553908977,24.656771019214987,25.297247455613328,24.939696835161777,-3.2099380882334276,99.71379743616942,-1.9987062401293168,76.70331736629939,-2.2190791019214015,85.59168633872038 
 05/08  08:40:00,25.4,25.690231467877298,26.05036195288147,25.60857194450557,24.097089280534417,24.639748764840655,25.282411057488259,25.026939378053848,-3.1777534193254777,99.6554867301228,-1.970076575930025,75.39188467302427,-2.1962349212401715,84.77786832807488 
 05/08  08:50:00,26.4,25.743108715102605,26.118192739877718,25.710828363711259,24.08434509915371,24.634565541298369,25.276133314353929,25.25018714664667,-3.1236434064555964,99.5343526645983,-1.9311783990612984,73.56027117116757,-2.1636560597293528,83.57230049695763 
 05/08  09:00:00,26.6,25.785087718957759,26.178464680044976,25.7868946188001,24.08662551593722,24.63214427263866,25.271845092960036,25.356040187232016,-3.088199761012817,99.43668501689403,-1.9077310419792675,72.43018371254452,-2.145492780484985,82.87756958398268 
 05/08  09:10:00,27.1,27.126869912562787,27.6241264158018,27.127378342695946,24.104516977128204,24.643311500278469,25.27928119027198,25.48564793571112,-0.11203125662768249,5.259957483897352,0.6479021661401924,13.814752777908993,0.489086111067367,9.997673900631498 
 05/08  09:20:00,26.9,27.541164318840985,27.969416647112465,27.48822693092854,24.133717643677629,24.65800670947537,25.288403927496647,25.419912925941767,-0.020382607018577953,5.008600197055586,0.735610891936498,16.3912620638327,0.5880539159386276,12.247895292641644 
 05/08  09:30:00,26.7,27.75263577721794,28.1725983132242,27.67326913804976,24.174959053849233,24.685204044267146,25.304134516493496,25.344811834779166,0.020506576505983925,5.008705132059944,0.7779990237977262,17.755085542011984,0.6335178109263153,13.423975661483752 
 05/08  09:40:00,28.1,28.024249214626118,28.438382808729409,27.966401021201724,24.234592829748608,24.74906735917928,25.350563393183497,26.019005611876925,0.09584097974561493,5.190222364957364,0.8474999580743884,20.15629681463605,0.704358480229517,15.435105907745069 
 05/08  09:50:00,28.5,28.2484462189346,28.65539085295502,28.20664464486062,24.324732867746098,24.8118229429634,25.392174111809394,26.184625784654043,0.1603289811404433,5.532719796269234,0.9044992705164341,22.27581077631247,0.7631115666567367,17.26733503345693 
 05/08  10:00:00,28.9,28.37607024678005,28.77549415318669,28.355282063983933,24.433015244670167,24.888261156781497,25.443809031971339,26.214501944934459,0.20722825717213287,5.8906261343229719,0.9434698317672676,23.800933310995405,0.8041122125177863,18.633383759871565 
 05/08  10:10:00,28.7,28.42104746880726,28.813239572110957,28.40409592593891,24.55000588973152,24.966332235155748,25.50010432058884,26.258125866838634,0.23114401611748329,6.108551141634379,0.9624648153074452,24.56619380866472,0.825120836774983,19.360922220078778 
 05/08  10:20:00,29.1,28.458241930190199,28.843052840422677,28.47118876609419,24.666403327185784,25.063550440815125,25.57501782196897,26.52877924732866,0.26398733398719778,6.446941250594904,0.9851899874458517,25.50023816864241,0.8502127057992217,20.254130822801828 
 05/08  10:30:00,28.7,28.497013806775244,28.87299123159558,28.507218205415179,24.785007083368347,25.160609260804724,25.647730773103175,26.398176574344505,0.2843466187263959,6.679497631917187,1.0001640968311239,26.126560037155927,0.8677730753079843,20.894824827436069 
 05/08  10:40:00,28.9,28.54664606628564,28.91238652554864,28.567081831318658,24.909780507634076,25.273698565926808,25.734972838723047,26.265472696454546,0.31072350104411686,7.006807972305452,1.0221698761724987,27.062392276432008,0.8930004345794101,21.837500873575978 
 05/08  10:50:00,29.1,28.58342396247869,28.94215020040187,28.61919677070349,24.997425350574028,25.38608076086914,25.82290279804465,26.684757225803855,0.3326915191880619,7.301883580015797,1.0361424860814544,27.66596675008212,0.909655726031424,22.474105859387906 
 05/08  11:00:00,29.2,28.65103615724908,28.995234815608297,28.701802991401587,25.16889866003473,25.519483484116685,25.92794852543646,26.52332475810521,0.36166587234765576,7.72240052331712,1.0593242902017364,28.683089264152728,0.936977082344911,23.54262332616338 
 05/08  11:10:00,30.0,28.699602296321897,29.036350879989216,28.74695338990316,25.264267745574974,25.65897296200556,26.04026122754791,27.341429100168907,0.3883653968998199,8.141553588972613,1.0811636988177147,29.658904403921725,0.961974570342865,24.54626500846618 
 05/08  11:20:00,30.6,28.77104903428533,29.095106329214848,28.878279416682639,25.404715719834916,25.81281663921478,26.1646414820016,27.577416652095687,0.4298617981639111,8.853488832956174,1.1073534788733342,30.850985485651877,0.9923647333390999,25.799268313435648 
 05/08  11:30:00,29.9,28.804587147253707,29.116116540375218,28.942646028463256,25.526282102801294,25.942492804876914,26.26460661422109,27.164426651269893,0.4447457127731685,9.126838469766327,1.1124456611093914,31.085476006131516,1.0015414031013339,26.184597266802258 
 05/08  11:40:00,30.8,28.87588958567247,29.170739307621774,29.157824837466057,25.684944321784685,26.120541619772636,26.41129839731148,27.04218633594505,0.4979596150721123,10.182129616154697,1.14243442826273,32.48382566836749,1.0368028601875626,27.694670848569659 
 05/08  11:50:00,31.5,28.946689749335986,29.22754824151184,29.340681713948645,25.806386258942358,26.304889743366745,26.56502953262246,27.69144382943072,0.5452663864176331,11.222971770559667,1.1671555057398462,33.65824123081241,1.0660745656722855,28.982899045551194 
 05/08  12:00:00,32.1,29.01156073956524,29.27815577527683,29.412637612652607,25.932511008211426,26.494370504789836,26.704423091883478,28.578204046654365,0.5733072485336446,11.885688371523174,1.1886967514734337,34.69691730509625,1.092304995646082,30.16314604177593 
 05/08  12:10:00,31.8,29.0763734889342,29.324903378562394,29.439793633523118,26.08984161037459,26.68904841802826,26.86438237349406,28.472474705946934,0.5847223685851407,12.165240884644192,1.2052631792762146,35.50505969886882,1.1143388317455388,31.172876447832267 
 05/08  12:20:00,31.6,29.12969966395352,29.362670709404598,29.67643812997199,26.20950312955015,26.886840877729907,27.029749834797909,27.65857840647655,0.6321509312630553,13.387308812919187,1.2221573156249073,36.33725341158624,1.1366803441536562,32.213245363921149 
 05/08  12:30:00,32.1,29.189036723581446,29.40724815482844,29.782647379485959,26.32145091865753,27.06780668275435,27.180757617644049,28.416731498949777,0.6648484747584956,14.286638736042946,1.2432575537072892,37.3876340497022,1.1629101746148976,33.4552030119184 
 05/08  12:40:00,31.9,29.25850100146571,29.456449157279974,29.834289355800327,26.46778460108852,27.263949910345106,27.343368995091173,28.584223517317125,0.6795229201376486,14.705311469290337,1.262112215859567,38.33611385837555,1.1879457381647756,34.66047132312586 
 05/08  12:50:00,32.3,29.343650403541149,29.518998410532086,30.021016116807357,26.61440193518591,27.478598129237729,27.524924236751319,28.506016109001434,0.72407304941733,16.033370338397064,1.2918926676736054,39.852112003547969,1.224531952508376,36.454862881286057 
 05/08  13:00:00,32.5,29.428113474245703,29.58302389760707,30.225158293219356,26.73712557257523,27.670834750702555,27.687761807086383,28.560730671308165,0.7720130674904893,17.557834590571617,1.3209630814238523,41.35157979438904,1.260055109243807,38.23219224765292 
 05/08  13:10:00,33.1,29.50086771686472,29.641501188721305,30.430173779708296,26.820477757743704,27.85307530392562,27.845638354261689,30.392271710026777,0.8254059677428608,19.37092416905844,1.3483157644277453,42.77853791081079,1.292853094625101,39.901351574448117 
 05/08  13:20:00,33.2,29.551617930117894,29.67821237205183,30.46706983274609,26.902129122423703,28.007448257046279,27.978322734717318,29.399149703022809,0.8404796835578907,19.90453692879879,1.3636568786022852,43.58510458554332,1.3136460498490897,40.97243573222576 
 05/08  13:30:00,33.2,29.623501118322893,29.730472191783848,30.568119464233825,27.01127412751176,28.19211076367658,28.13905399964991,28.831127411605597,0.8666276698190453,20.85264535252915,1.3839322199072366,44.65737615650913,1.3404879141775328,42.36866683304355 
 05/08  13:40:00,33.6,29.718571698267568,29.800223257818684,30.624954269635294,27.14499242230303,28.38675580676662,28.308276139554378,29.05310790927528,0.8859942097425324,21.573080816444745,1.4123291281318245,46.169998977850948,1.376740251264162,44.276241876791228 
 05/08  13:50:00,33.7,29.781364096553415,29.844406544265433,30.62423600536335,27.237742932874274,28.55220352211948,28.460010428786114,29.75932345328494,0.895063016149989,21.915725940640728,1.4304289146547538,47.13994413989353,1.4015979780213437,45.596993174121148 
 05/08  14:00:00,33.7,29.868584871545374,29.906247259655438,30.839542992717705,27.356378458767109,28.724699051998479,28.612191135120459,29.66394467895282,0.9435889834529423,23.805689304019738,1.4565468169902769,48.54636187191134,1.4361826084599175,47.44912507873314 
 05/08  14:10:00,34.1,29.942809772280684,29.959890742122526,30.966794130494756,27.449239321328649,28.870609016600385,28.76355572361964,29.434661033472055,0.9803481514297953,25.299555740562867,1.4791989186250552,49.77156441167845,1.4664065038158243,49.07910008847282 
 05/08  14:20:00,34.2,30.036498776490114,30.027266436970196,31.05282517102366,27.563190921004656,29.03819530363229,28.915848941623005,31.912975626231739,1.0100986814425568,26.54679231080614,1.5064946877250097,51.25305657373705,1.5028063385976325,51.05260380366756 
 05/08  14:30:00,34.6,30.116318828957124,30.08271113528368,31.238996633394764,27.66559953152776,29.204148283422563,29.07043865918887,31.10984207586734,1.0511903190426638,28.32398978968095,1.5292459830388295,52.490902174858018,1.5344078330913734,52.77200284062332 
 05/08  14:40:00,34.2,30.18423299587937,30.124477365123757,31.454356623265395,27.766643779131578,29.339511839258305,29.193119170915347,31.82917895508436,1.0924608606880626,30.170230716183967,1.545212283707844,53.36058580844354,1.5598932908164587,54.160601489443688 
 05/08  14:50:00,34.5,30.240758841852896,30.14878749568194,30.964325932721875,27.876441646574173,29.49867614276135,29.330392485108637,30.905784030544184,1.006109800119924,26.37761529060255,1.5514902352212293,53.702670424890687,1.5769551535023039,55.09035438625017 
 05/08  15:00:00,34.4,30.33018871330044,30.210415588351159,31.5451511756383,27.984689092300596,29.65532263429644,29.47376562269448,31.633933473410538,1.1157499188387905,31.238098760826789,1.5808807686087255,55.3042250812989,1.6167965782628096,57.258784980345989 
 05/08  15:10:00,35.5,30.495459331364466,30.325510973489334,31.928534166391047,28.179563301428034,29.866668233698176,29.653962550134545,31.842316458924864,1.2034276283514376,35.415127209286129,1.6266524597270274,57.794098047609079,1.6774666886168473,60.54192689273586 
 05/08  15:20:00,35.0,30.59501232250105,30.388406133766787,32.09563220227356,28.317851588094038,30.00026380436544,29.77307220400736,32.358711745450467,1.2407150528163773,37.26043715399255,1.6517458696661885,59.153955917704127,1.715241546994132,62.566033138786959 
 05/08  15:30:00,35.0,30.665242394431116,30.42391764811896,32.088771587404199,28.446913373535904,30.138659682403295,29.895153178253705,32.40467936011317,1.2433651026227284,37.39301827583795,1.6722439459152685,60.260655709606407,1.748324546914643,64.32096812227263 
 05/08  15:40:00,35.2,30.733496683484188,30.464226356182878,32.382019283440659,28.55572463688994,30.28571662968113,30.02344860548785,33.250398102864739,1.3059463059186603,40.57469610499065,1.691491317007294,61.2956253651239,1.7788777882687288,65.9237298585686 
 05/08  15:50:00,35.3,30.82397289134162,30.515046710268324,32.540031768299929,28.704713930090749,30.425914319285174,30.147004533913575,33.43895556241237,1.3398593901073819,42.3358078508718,1.7126609588916615,62.42839111745416,1.8140726311732729,67.74487728090216 
 05/08  16:00:00,35.3,30.923401475863469,30.56773222986871,32.68697014733254,28.87637181431962,30.571032631327264,30.267126293623993,33.57041387918159,1.3756110429578257,44.21647684914437,1.7358495884666543,63.66141228876948,1.8527590767695479,69.71096033423017 
 05/08  16:10:00,35.1,31.004458574736807,30.603915073841035,32.66425046338464,29.035541256638639,30.696097011580809,30.36777838151621,33.3553039508837,1.3808236822356213,44.492538223448189,1.7544854003533519,64.64564006578368,1.887041594389137,71.41779784773193 
 05/08  16:20:00,35.1,31.073935911424735,30.631852844978956,32.59756649317306,29.18091446028322,30.81262948857466,30.466257926721427,33.24646223021017,1.377351120745609,44.30858182559464,1.7727849491833725,65.60562961407129,1.9204884566801206,73.0473865794827 
 05/08  16:30:00,35.2,31.14791085838698,30.664278526279668,32.43672909080179,29.32340363409826,30.92930859326388,30.568601985511856,33.542567244807319,1.3567804876546433,43.22304742099975,1.7929113539903825,66.65332667344782,1.9561437838366063,74.74223676112098 
 05/08  16:40:00,35.4,31.21058826036139,30.70019365276405,32.44751666322128,29.420856538266624,31.030549469501389,30.65926235015661,33.87293676045421,1.3647543575516037,43.642966696770908,1.8099194245722139,67.53149623371022,1.985490946841236,76.10196687796497 
 05/08  16:50:00,35.5,31.32314178159151,30.761900691913828,32.00613106136486,29.605185796665827,31.155376782924706,30.774898318032436,33.65945188389593,1.2901835661702424,39.76454140487261,1.8377655122304533,68.95373967951964,2.0292451070754229,78.06580861863195 
 05/08  17:00:00,35.3,31.40857045814334,30.807603930163169,32.04636476954997,29.760906708238488,31.253069099984069,30.863301801686409,33.80206731905371,1.2966284642034603,40.09511252430887,1.8614081167649835,70.1448716593132,2.0665124232923555,79.67491295081462 
 05/08  17:10:00,35.1,31.43522638555883,30.819357206678146,32.39344248578591,29.84175631916795,31.32213408883463,30.92165311267594,33.77356117049065,1.2872875455742373,39.61630952695232,1.8246378550051186,68.28573916460806,2.0595843522755654,79.38036506201775 
 05/08  17:20:00,35.2,31.521439270646309,30.86812964840771,32.701835253047537,30.013690432295627,31.425436530898219,31.015735719822833,33.83881355910155,1.3562894362293492,43.19722488887332,1.851356768108662,69.64040609259547,2.100195810856413,81.07619524759108 
 05/08  17:30:00,35.0,31.603398957136016,30.91904670413416,32.84435527499137,30.16051395131588,31.510581855716823,31.09340002436324,33.88605708228125,1.3914606241632737,45.05722069561891,1.8790086533182656,71.02105004327022,2.1401339265692429,82.66954687659914 
 05/08  17:40:00,34.8,31.661516522022884,30.953989558433418,32.79239372670747,30.28212095353817,31.581206835249068,31.156563312017704,33.6520228912421,1.385846141749038,44.75894324136811,1.8992514190930903,72.01693429581782,2.170806795359435,83.84139580696642 
 05/08  17:50:00,34.7,31.712445354930506,30.9864599319096,32.787421098199157,30.39727045389191,31.64880074224872,31.218177176182157,33.685206163292509,1.392614767579731,45.11859643433157,1.921232170555997,73.08319675145471,2.201887695035562,84.98168294320473 
 05/08  18:00:00,34.7,31.76451639208036,31.02393271071883,32.77776519396623,30.51280053550046,31.711978475402348,31.276699863749454,33.64909542230358,1.3993904408519649,45.47932139934664,1.942843988298435,74.11537383352291,2.232729507885048,86.0654329830787 
 05/08  18:10:00,34.5,30.67696286285556,29.95641613915316,31.874317530488118,30.598498287755395,31.757068323966398,31.31804257004899,33.53353252011782,-0.18699087492323047,5.724919539761373,0.3937876441370474,8.230394558534542,0.9169621940604146,22.756920660967397 
 05/08  18:20:00,34.4,30.421410730535024,29.647822231524356,31.65729667956872,30.687020642781368,31.798291752230058,31.357092377596048,33.46930895306865,-0.2719677331051202,6.536016507433743,0.24731056390245124,6.269452614214529,0.8074446591980189,18.747546310296259 
 05/08  18:30:00,34.2,30.261050747648097,29.448940520319114,31.40354495709965,30.77507109288753,31.82990330868191,31.386857820913364,33.24780256205726,-0.35921748866287525,7.685484805151347,0.15745445686828667,5.513768407259107,0.7423716999114493,16.603632516363889 
 05/08  18:40:00,34.0,30.05092720520383,29.179931325241698,31.17229285028602,30.891799070073394,31.86054830526406,31.41707263561105,33.197857120119078,-0.44287980659522127,9.092048430576228,0.03946610051547341,5.032244796029332,0.6545523471139171,13.998449690525561 
 05/08  18:50:00,33.7,29.986523136861487,29.078231139154988,30.88746083998963,30.96169245502733,31.872635498234318,31.43026082975147,32.96445382023688,-0.5473757768503792,11.27163923827051,-0.016201343100321034,5.005433604136897,0.6202702936658208,13.072022368617326 
 05/08  19:00:00,33.5,29.905452023598778,28.941462267107118,30.750885975637496,31.04851760716423,31.87226005528766,31.43154024278184,32.92442816492064,-0.6199077735039746,13.062498160936514,-0.09737185778896115,5.196350362416524,0.5669165382985607,11.731650443829367 
 05/08  19:10:00,33.2,29.822339489368749,28.791610654416343,30.602390756013319,31.13527652045198,31.86750468573517,31.431732267250099,32.73234808362443,-0.6836906357888902,14.825918592546842,-0.17142893549141623,5.609133578123107,0.5252211628364009,10.770111863574755 
 05/08  19:20:00,33.0,29.777787822024206,28.69021197876246,30.539937547221748,31.19881404045606,31.85830366782097,31.429462756932798,32.5901649102009,-0.7201189915110461,15.912036981674234,-0.2219059813912223,6.021531400110419,0.5024235487831048,10.276208473767781 
 05/08  19:30:00,32.8,29.761304290053884,28.63516538392549,30.407702428531576,31.241547323681738,31.84065541566065,31.419977905678807,32.43014101070788,-0.7733186913165819,17.600727709371854,-0.2542791239845506,6.342195321157888,0.48954050766336468,10.007036952892222 
 05/08  19:40:00,32.5,29.74746371193062,28.5975189892986,30.245300712468617,31.272431620187104,31.81442703131091,31.403096090287894,32.24103088264671,-0.8384090447102037,19.83067268859432,-0.27947530523486416,6.622264088611615,0.47646760636995946,9.741223405226578 
 05/08  19:50:00,32.3,29.725445511560105,28.55789050009056,29.971022615289468,31.294615313406628,31.783592592257305,31.38276251490833,32.05258701168933,-0.9387420114774612,23.61267434065364,-0.30562150221553616,6.941202802524046,0.45897728884226449,9.397114594315838 
 05/08  20:00:00,31.9,29.70357393072054,28.530348046792459,29.74637224234946,31.300109185064114,31.75145846450617,31.36038217026591,31.86217124297088,-1.0244138122787408,27.158836934949066,-0.3276273763722211,7.232047088218749,0.4394439106818399,9.028377239660302 
 05/08  20:10:00,31.4,29.666832468855046,28.48498030082369,29.644922736276997,31.304323320763559,31.70844262290988,31.33006349314331,31.771065868512854,-1.0684796579864949,29.09011136283938,-0.35607101856150527,7.638418390049523,0.4134869238087587,8.563742291393894 
 05/08  20:20:00,31.0,29.623441374232735,28.434913945318276,29.59961318280211,31.30229251324501,31.658546197083689,31.295296379785485,31.622223442307189,-1.08898721159919,30.012538193551394,-0.38426735464336317,8.075242590788264,0.3860585867962085,8.104138521178428 
 05/08  20:30:00,30.6,29.602680947780564,28.42135430509144,29.623223935024617,31.28975681481257,31.61587091539353,31.264469689855227,31.158736289108746,-1.083335196423743,29.75684607367286,-0.3943521571201512,8.239716067305566,0.37004139055039855,7.850614119630691 
 05/08  20:40:00,28.8,29.50175790234301,28.340484168046367,29.267819581452725,31.26610833861375,31.52437921762504,31.189269713521996,30.720064594905496,-1.224599457840403,36.45820850215743,-0.46125494508806477,9.4411793961782,0.29243959430073165,6.776796871523089 
 05/08  20:50:00,27.9,29.374015106140868,28.233109908692414,28.851695791826445,31.2371100043242,31.44591167064438,31.12497410635065,30.842111703351308,-1.3849265623839818,44.71013620771784,-0.5266964822926608,10.80284892384367,0.21522859680673463,5.960859543529864 
 05/08  21:00:00,27.6,29.323504215265357,28.193260356767888,28.826311542852435,31.207659840321939,31.379657957897835,31.071488994433005,29.85887399894999,-1.4070873223452394,45.88990354434028,-0.5525299724110865,11.391367233695164,0.18078714495248264,5.677549971840605 
 05/08  21:10:00,26.7,29.24087979227856,28.124433296560285,28.669897536529363,31.16910645996414,31.290911382572149,30.99648245022638,29.346941847862646,-1.4788509715721885,49.75271229145957,-0.6001207370157498,12.551300385208393,0.123494361229823,5.315914804901041 
 05/08  21:20:00,26.5,29.142219882645603,28.041821867857267,28.467330395492224,31.11103849919254,31.192100472906369,30.914885737826717,29.60030331769106,-1.5542924617678707,53.85537589100991,-0.6386901691883169,13.563458917108463,0.07019838576012542,5.102030721332213 
 05/08  21:30:00,26.5,29.0972098920303,28.014445925251544,28.320476287236557,31.05776679645421,31.103256040365716,30.83907081677941,30.394445140767219,-1.6134809292486128,57.07857348501193,-0.6545285138822512,13.997787926180536,0.04127504730969919,5.035268679749976 
 05/08  21:40:00,27.0,29.034517689997803,27.97800014654988,28.20769355980343,30.973173457308826,31.009866043868344,30.76252362163404,29.371554120014954,-1.6518072828854407,59.15727771243657,-0.6662881661094574,14.327301725837032,0.012430719334564062,5.003198721077766 
 05/08  21:50:00,26.5,28.967547454940367,27.938954676357797,28.090023670807807,30.89104206865759,30.89958588649585,30.6655079377806,29.193745955848173,-1.7009276198212138,61.80132549331505,-0.6946675687095714,15.147167464051691,-0.03353166058372022,5.023276243002144 
 05/08  22:00:00,26.0,28.887243062302074,27.886623931553396,27.950779160378205,30.80727619365986,30.776393766295674,30.554723399264998,29.45296671742048,-1.7584037880313138,64.85175852148527,-0.7297659253868643,16.20924212583853,-0.08650344415643902,5.154950503582569 
 05/08  22:10:00,26.1,28.816050960407816,27.842776854192655,27.889534752068749,30.71786980529026,30.667356230871133,30.456516760953208,29.66306610352547,-1.7816707962467704,66.06928350756096,-0.7525374519286244,16.92664880687647,-0.12724007142210148,5.335383363215456 
 05/08  22:20:00,25.6,28.76374564366104,27.810151281322484,27.89968724551896,30.645544267343508,30.56311786064451,30.363845428163836,29.007370734093777,-1.7971595858699077,66.87331257640304,-0.7796911210461088,17.81112063150171,-0.1689043603082104,5.591302636002297 
 05/08  22:30:00,25.2,28.69869018219617,27.769084253044498,27.757432656797254,30.56342747505294,30.44882851938391,30.26345076909943,29.38314933469191,-1.8602883417931789,70.08881605160548,-0.8091790563453457,18.807148623370993,-0.21574518893168563,5.965486721542632 
 05/08  22:40:00,25.7,28.648993683160314,27.748018801038194,27.846033309435997,30.45706454723321,30.32959909765786,30.169597609297179,28.63871459727687,-1.837268568711543,68.92853648161557,-0.8172104557467951,19.084800311460329,-0.2422463793915721,6.21786959760108 
 05/08  22:50:00,24.9,28.53117007873643,27.67522723451019,27.956058153141478,30.307026675629588,30.17143110099956,30.035165221711578,28.146726278164793,-1.819177498056269,68.00656292693088,-0.8656110511758066,20.81525382907877,-0.3157355865544153,7.072329902542435 
 05/08  23:00:00,25.4,28.44427211425677,27.625277865235569,27.93602898366056,30.180664203588607,30.043092655252417,29.933466061593817,28.26227814974175,-1.8301049733899984,68.56448761910345,-0.8871432303427015,21.61630816768792,-0.36015167164009057,7.6995399121165779 
 05/08  23:10:00,25.2,28.378297090121874,27.591551543828677,27.89489318340335,30.066749546390377,29.908767661170747,29.833733625916929,28.088974893029755,-1.8592966805764356,70.03914325893909,-0.9103804967446206,22.50206363454427,-0.404255229773319,8.405457160423211 
 05/08  23:20:00,24.8,28.334434279424899,27.566067966095099,27.730087630869215,29.988032988123459,29.792945699400634,29.7502021566895,27.754127906984544,-1.9314640266155745,73.57392035869285,-0.9331583291460186,23.391478981795787,-0.4417776406158033,9.0715687264003 
 05/08  23:30:00,24.2,28.217994812129598,27.492623308450207,27.417742536090679,29.83570887471931,29.62408238169302,29.61530785146242,28.181739249262948,-2.0589597913951307,79.35370744055035,-0.9792127825637306,25.252628107830419,-0.513157391839388,10.505953421758136 
 05/08  23:40:00,24.0,28.115466531448644,27.425411280566075,27.112401084841765,29.71544588982956,29.49208047221361,29.511825159382526,28.524495309621487,-2.1861403064918636,84.40993747998552,-1.0179249582418147,26.880457421770914,-0.5719974572437413,11.853973583731815 
 05/08  23:50:00,24.1,28.078357439713199,27.408802259307305,27.02916263460685,29.62589435304593,29.38637316748887,29.433357840780137,27.994468956020769,-2.2265207128332569,85.85112100449706,-1.0308406807463076,27.436096640404715,-0.6006051579354109,12.563612481093429 
 05/08  24:00:00,23.2,27.983407746952179,27.342918521897187,26.84106757285939,29.509538287748435,29.247787629467458,29.311371957419387,26.05624688317145,-2.314820781273939,88.71408140590532,-1.0793167246503462,29.575729175931927,-0.668135425408584,14.37960763951503 
 05/09  00:10:00,23.2,27.9171045110025,27.302424043503135,27.011943266673258,29.404098857848067,29.134397104802689,29.21601357887421,26.71821516643906,-2.273520196162577,87.42465394473189,-1.1046352541671032,30.726170970360586,-0.7111772847684574,15.640136637919796 
 05/09  00:20:00,23.2,27.8254650248892,27.25007826605597,26.9736532297709,29.25224709973592,29.006187597086439,29.099319146439549,26.71324225615147,-2.2965139980579876,88.1533372841081,-1.1334776081764913,32.063102278910168,-0.7628116527401375,17.257606276421784 
